637601390971402101472;340163926014155;Union Pay;01/34;Active
637601390971402101472;373002222105913;Mastercard;12/30;Active
637601390946944483259;6264740164932658;Union Pay;09/28;Frozen
637601390946944483259;2202898245746861;Union Pay;03/32;Active
637601390946944483259;343611717126197;American Express;12/33;Frozen
637601390946944483259;346004400849522;Maestro;09/26;Frozen
637601390953593348756;2702811729105590;Visa;09/24;Frozen
637601390953593348756;2338166901006377;Mastercard;12/24;Frozen
637601390953593348756;6466763964817974;American Express;04/34;Frozen
637601390953593348756;2202397070914421;Mastercard;05/28;Active
637601390963887292628;340291702464193;Maestro;09/31;Active
637601390963887292628;348018411350237;Union Pay;03/26;Active
637601390919330933308;2241724168259679;Visa;03/31;Frozen
637601390919330933308;348973606168481;Visa;12/30;Active
637601390919330933308;372366179991083;Visa;06/25;Active
654038104767636790819;2201546441032310;Maestro;12/24;Active
654038104715489330872;6080600478131359;Visa;10/29;Frozen
654038104715489330872;2202871738746011;American Express;02/24;Active
442171997169495391347;6283775813110287;Mastercard;04/28;Active
442171997114879985190;376298085298897;МИР;12/32;Frozen
442171997114879985190;6409504502017788;American Express;03/32;Frozen
335406262689477301219;6368326334072503;Visa;05/28;Frozen
335406262689477301219;2204226822100278;Maestro;02/30;Frozen
335406262689477301219;2258983092331802;Maestro;05/32;Frozen
335406262689477301219;5850592783469576;Maestro;10/25;Active
335406262689477301219;2715168435834921;Mastercard;05/25;Active
335406262684339286446;6639745073503845;American Express;09/28;Frozen
335406262684339286446;5779045653123201;Mastercard;03/31;Frozen
335406262684339286446;5577340991570534;Union Pay;06/26;Frozen
335406262684339286446;6028942484101710;Maestro;11/28;Active
335406262684339286446;6242551914636193;Union Pay;09/32;Frozen
282813221613823780904;4050439584303243;Visa;11/26;Active
282813221613823780904;8134497768038358;American Express;01/31;Active
282813221613823780904;8129660449079060;Visa;10/32;Frozen
282813221663124730465;2719855913455171;Union Pay;01/25;Frozen
282813221663124730465;2399617384374969;Union Pay;09/34;Frozen
282813221663124730465;2201307737153330;Mastercard;05/29;Active
282813221685839020166;6164728279069293;Visa;10/24;Frozen
282813221685839020166;2203678811713555;Maestro;12/32;Active
282813221685839020166;8105414500444955;Visa;04/33;Active
282813221682057254270;4713299985660784;American Express;11/25;Frozen
282813221682057254270;4968122259124539;Maestro;08/25;Active
282813221680616881585;8130639751582926;Visa;11/30;Frozen
282813221680616881585;345928041287414;МИР;04/27;Active
282813221680616881585;373794556391982;Mastercard;01/29;Active
497071064969749858467;2590519953485357;Mastercard;01/28;Active
497071064969749858467;2204893022124331;Visa;03/32;Active
497071064919650509696;2202485729963947;Mastercard;12/28;Active
497071064919650509696;5305587643082032;МИР;01/32;Active
497071064919650509696;6709099510613816;МИР;07/26;Frozen
497071064988174549064;6344235680365339;Visa;10/33;Active
497071064988174549064;346846580223658;Visa;05/31;Frozen
497071064988174549064;8199193146424566;American Express;09/33;Frozen
497071064988174549064;5570921366897565;Maestro;09/27;Frozen
497071064988174549064;8112095578170258;Union Pay;06/27;Frozen
497071064970575344885;5710111622739568;Mastercard;06/28;Active
497071064970575344885;6366280845756744;American Express;04/24;Frozen
497071064970575344885;347386526384503;Mastercard;04/25;Frozen
497071064970575344885;6177281529492837;Visa;06/32;Frozen
497071064970575344885;2203196616972185;Union Pay;05/25;Frozen
497071064926282671419;8161100248912855;American Express;10/29;Frozen
497071064926282671419;8159744279138585;Union Pay;06/27;Frozen
497071064973605364031;2254816525255863;Visa;04/26;Active
497071064973605364031;2201328301900096;Union Pay;02/30;Frozen
497071064973605364031;6544096930397052;Visa;11/31;Active
497071064977823592943;8176389238001414;Union Pay;12/30;Active
497071064977823592943;6559133696056101;МИР;04/30;Active
497071064977823592943;8136309102450207;Maestro;02/29;Frozen
995026550885394483334;6233780427630440;American Express;12/30;Frozen
995026550885394483334;6926351866928067;Maestro;03/33;Active
995026550885394483334;6467537948168160;Maestro;08/29;Frozen
995026550885394483334;8118580347507637;Union Pay;09/25;Active
995026550861638256025;6259232260574227;Maestro;02/26;Frozen
995026550861638256025;5615842539502683;Mastercard;06/31;Active
995026550861638256025;6992949901868104;American Express;09/34;Frozen
995026550861638256025;2385168991395449;Maestro;10/31;Active
396793587876104441412;8125700693992370;Visa;08/32;Active
396793587876104441412;6592771430960739;Visa;11/30;Frozen
396793587876104441412;2204548136260385;МИР;10/33;Frozen
396793587876104441412;8102120125303574;Maestro;09/34;Active
396793587876104441412;6229264996140525;МИР;12/29;Active
396793587843281404669;8119124900398677;Maestro;12/30;Active
823002508245577279323;6961840415274342;Maestro;06/29;Active
823002508245577279323;2264815986144259;Visa;02/32;Frozen
823002508245577279323;342129754512089;МИР;11/32;Active
823002508245577279323;4003174794449407;МИР;06/30;Active
823002508245577279323;345386061473853;American Express;05/25;Frozen
823002508272802785824;2571341161483394;American Express;06/31;Active
823002508214840761741;6257778224585347;МИР;02/32;Frozen
823002508235649759355;4451652517269951;Maestro;11/31;Frozen
823002508235649759355;4210045458693028;Visa;07/34;Active
823002508233981332093;371690167355915;Mastercard;08/24;Frozen
823002508233981332093;2400932246857649;Maestro;12/33;Active
823002508289326771726;2200091031103552;Mastercard;05/32;Active
572926750823655398391;347617019109530;Union Pay;03/25;Active
572926750823655398391;4574753106670179;Visa;02/32;Active
822903341543642752357;4651483399454919;American Express;06/34;Active
822903341543642752357;2201735771246471;Mastercard;08/25;Active
822903341591768914405;2235438411073922;Mastercard;09/29;Active
822903341591768914405;2200424740224965;Mastercard;01/30;Frozen
822903341537393997906;349762771477648;Maestro;09/24;Active
822903341537393997906;2204865803879622;Visa;07/31;Active
822903341537393997906;343720365061513;МИР;06/29;Active
822903341538606573575;8145156337213887;American Express;05/25;Frozen
822903341538606573575;2200061376553455;Maestro;03/28;Frozen
822903341538606573575;2204105461185222;Visa;08/27;Frozen
822903341538606573575;2282365237244993;American Express;03/33;Active
822903341538606573575;4444586791951753;Union Pay;09/26;Active
822903341563801531315;6667262811996476;Maestro;08/27;Active
822903341563801531315;379719745480077;МИР;05/27;Active
822903341563801531315;2719822293983743;МИР;05/25;Frozen
822903341563801531315;6102306685856929;Visa;07/34;Frozen
822903341563801531315;4934215530939997;Union Pay;07/30;Active
470435699541030840823;4733577129009133;Mastercard;09/28;Active
470435699541030840823;6231308479967502;МИР;04/25;Frozen
470435699541030840823;2202343555731203;Union Pay;04/25;Active
470435699541030840823;2203456491948613;Mastercard;12/31;Frozen
470435699524292066057;379322821308690;Maestro;05/34;Active
470435699583378846374;2717188080450342;Maestro;07/32;Frozen
470435699543039728661;4212440519905859;Union Pay;06/31;Frozen
470435699543039728661;5137454634313112;Union Pay;09/31;Frozen
799952851991258896713;6962000389185185;Visa;03/27;Frozen
799952851991258896713;340060068848673;Maestro;06/24;Frozen
799952851991258896713;4367769215048546;Union Pay;12/28;Active
811911983783848507016;2201896472841992;Mastercard;12/27;Frozen
811911983783848507016;2203710989460832;Visa;10/30;Active
811911983783848507016;4129992592636100;МИР;06/32;Frozen
811911983783848507016;379701417840564;Mastercard;06/28;Frozen
811911983783848507016;5418642467532036;Union Pay;04/29;Active
811911983724739330192;2224500306824033;Union Pay;06/31;Frozen
811911983792106286125;2203404741874551;Visa;12/31;Frozen
811911983792106286125;2354721061270764;Visa;12/28;Frozen
811911983792106286125;6857819343785527;Mastercard;05/33;Frozen
811911983792106286125;6202318128941639;МИР;05/25;Active
811911983743649462280;6268596856377008;МИР;04/32;Active
811911983743649462280;2233510105994258;Mastercard;08/29;Active
811911983743649462280;4242451852148225;American Express;10/27;Frozen
811911983753344612397;2201212939438713;МИР;10/34;Frozen
811911983753344612397;2363212332687241;American Express;10/25;Frozen
811911983753344612397;2204015363388818;American Express;09/27;Frozen
811911983753344612397;4694059160731542;Visa;09/26;Active
811911983753344612397;2518323257224417;Mastercard;06/34;Frozen
811911983735733616797;2203422389629202;Maestro;05/27;Active
248016497087713694786;348058734664484;Union Pay;07/30;Frozen
248016497061245846792;2200072924032413;Maestro;05/32;Frozen
248016497061245846792;6221197848870584;МИР;03/25;Frozen
248016497039316484381;5384336013911998;Mastercard;10/30;Active
248016497039316484381;5096502216178664;МИР;10/27;Active
248016497074252677408;4938114539439123;МИР;10/31;Active
248016497074252677408;2488023642797251;Maestro;08/27;Active
248016497074252677408;341910314411636;Mastercard;08/26;Frozen
248016497074252677408;2203041304922227;Visa;07/25;Frozen
248016497085172336864;376170646532926;Union Pay;09/34;Active
248016497085172336864;2202224391483474;Visa;08/32;Active
367041114779681781650;8183007131365295;Mastercard;03/31;Active
367041114779681781650;373727556419486;Union Pay;09/30;Frozen
367041114779681781650;2200606961592340;Maestro;12/25;Frozen
367041114779681781650;5217457961818028;Visa;03/27;Frozen
367041114779681781650;2202600040800202;Visa;11/33;Frozen
367041114746185362239;2275317409021591;МИР;06/27;Active
367041114746185362239;8104556945748654;Maestro;10/27;Active
367041114746185362239;2204754185212273;Union Pay;11/28;Frozen
367041114746185362239;4087130229145159;Mastercard;06/33;Active
367041114746185362239;345712943631089;Visa;09/28;Frozen
367041114750876256423;5150441517659242;Union Pay;09/32;Frozen
367041114750876256423;6505833826818305;Union Pay;09/29;Frozen
367041114715331293896;372807492309305;МИР;12/29;Frozen
367041114715331293896;5390051655201598;American Express;12/30;Active
367041114715331293896;4749164553671951;Union Pay;02/27;Frozen
367041114756860212330;2248642276669147;МИР;10/32;Active
367041114723502717744;6264149012860386;Union Pay;01/27;Active
367041114723502717744;374434814868674;American Express;02/28;Frozen
367041114723502717744;379255150841271;Maestro;11/33;Active
939962603694544665868;341850235789316;American Express;10/30;Frozen
939962603694544665868;376571620876074;Union Pay;10/28;Frozen
939962603694544665868;349844413185142;Visa;10/33;Frozen
939962603694544665868;340726187363261;American Express;07/33;Frozen
939962603694544665868;340105042501110;Maestro;06/34;Frozen
939962603633012163128;340565246584016;Visa;03/28;Active
939962603633012163128;2201970253829011;Union Pay;07/32;Frozen
939962603633012163128;6298789791491901;Mastercard;12/27;Active
939962603685782741459;6210636650320413;Maestro;06/29;Active
939962603685782741459;8153463127856035;МИР;02/27;Frozen
939962603685782741459;2204318146263344;Maestro;08/32;Frozen
939962603685782741459;4613659424886269;American Express;01/28;Active
939962603696308417190;2202628117060038;Visa;08/34;Frozen
939962603696308417190;2204087918499069;Maestro;03/26;Active
939962603637427220249;2204229768410172;МИР;05/27;Active
591103137398172785739;341978806496951;МИР;09/26;Active
591103137398172785739;2201518766753267;American Express;02/31;Frozen
591103137377532129968;376344259672903;Union Pay;06/26;Active
591103137377532129968;2223141181557744;Union Pay;03/31;Frozen
591103137337157406723;4461739490298632;Mastercard;06/26;Frozen
591103137337157406723;4747392420350952;Visa;04/27;Active
591103137337157406723;4463509596090342;Mastercard;06/31;Frozen
591103137337157406723;6263906468570590;Visa;12/28;Active
591103137337157406723;5155294281492125;Maestro;11/28;Frozen
591103137395692289478;6081750034319615;Visa;06/28;Frozen
591103137395692289478;4464357612918503;Mastercard;05/32;Frozen
591103137395692289478;4052906210326507;American Express;12/25;Active
517919093630451693946;6877642749363012;МИР;01/34;Frozen
517919093630451693946;8171912043355918;Union Pay;02/28;Active
517919093630451693946;344915649412420;Union Pay;02/31;Active
517919093630451693946;2306278657490255;Visa;11/27;Frozen
517919093630451693946;2200109489904188;American Express;03/25;Active
912153924393352360812;2330846442957422;МИР;08/32;Active
912153924393352360812;341285205421162;Visa;01/33;Frozen
912153924393352360812;8177171952282936;Mastercard;06/33;Frozen
912153924393352360812;4670848147449311;Visa;10/28;Frozen
912153924393352360812;370147194089422;Mastercard;02/32;Active
912153924364944469203;2282190595105085;Visa;11/30;Frozen
912153924364944469203;6318351619490023;Union Pay;08/33;Active
912153924364944469203;342225346351380;Union Pay;10/29;Active
912153924364944469203;6355733834185252;МИР;06/32;Frozen
912153924394856301352;2201110399917673;Mastercard;08/34;Frozen
912153924394856301352;4984334894428734;Maestro;05/26;Frozen
912153924394856301352;2201412113241004;МИР;02/32;Active
337421128034337974473;8164259621833133;American Express;12/32;Active
337421128034337974473;2204520726181784;Union Pay;04/29;Active
337421128049656436436;8141713107410764;Union Pay;07/28;Active
337421128049656436436;2204426532197826;American Express;03/31;Frozen
337421128049656436436;8167816097266044;Maestro;06/28;Active
337421128049656436436;345156481651523;Mastercard;11/26;Frozen
337421128049656436436;4423775767172248;Visa;03/26;Frozen
337421128016625065210;2223227106289792;Maestro;03/30;Frozen
337421128016625065210;2202125980189978;Visa;02/25;Frozen
337421128016625065210;2202494903743810;Mastercard;04/32;Frozen
337421128016625065210;4529444315124945;МИР;04/27;Active
337421128050366690812;5948722300550921;Visa;12/28;Frozen
337421128058748926847;6216409384981528;Visa;07/34;Frozen
337421128058748926847;6738912276370139;American Express;10/24;Frozen
337421128058748926847;8188316843082949;Maestro;12/32;Frozen
337421128058748926847;2201863970711150;МИР;05/29;Frozen
337421128058748926847;4558654510200266;Visa;06/25;Active
247842412092870237418;6420156345343304;Mastercard;08/25;Frozen
247842412092870237418;8116125210477575;Union Pay;05/28;Frozen
247842412092870237418;4150186227076996;American Express;11/29;Frozen
247842412092870237418;8100891979171489;Union Pay;02/26;Frozen
247842412083748563703;5157728320831262;American Express;02/31;Frozen
247842412083748563703;342900791367988;American Express;12/23;Active
247842412083748563703;2201344908322543;American Express;01/29;Frozen
247842412083748563703;4994243452932490;Mastercard;05/32;Active
247842412083748563703;6225436108093313;Visa;01/29;Active
796862105013240907815;2202820920265462;Union Pay;02/30;Active
796862105051102351881;375257436234119;American Express;03/31;Frozen
796862105051102351881;4613856900779402;МИР;06/33;Active
796862105051102351881;4780818445022778;American Express;10/28;Frozen
796862105051102351881;374275371970225;Visa;11/30;Frozen
796862105051102351881;2202565889453571;Union Pay;03/25;Frozen
796862105015017452376;2705522934128049;Union Pay;08/33;Frozen
796862105011146590130;348522219517590;Maestro;12/32;Active
796862105011146590130;4048713625420736;МИР;10/29;Active
796862105011146590130;6312339337070587;Union Pay;01/26;Active
796862105011146590130;2381659360731234;Union Pay;12/24;Active
796862105011146590130;8160691337774058;Maestro;08/27;Frozen
938906642760208795931;5646076243454294;МИР;03/28;Active
938906642760208795931;2703419176320016;Maestro;07/29;Active
938906642760208795931;6953734267085627;МИР;10/33;Frozen
938906642760208795931;344458867867959;Mastercard;08/27;Active
938906642724933572503;345273685575273;МИР;05/25;Frozen
938906642711008547440;2202717337663695;МИР;07/30;Frozen
938906642711008547440;6281550049120240;Visa;07/30;Active
938906642711008547440;8123154397265323;Visa;11/26;Frozen
938906642795958307710;4723787821850641;МИР;05/26;Active
938906642795958307710;2715108977753832;American Express;09/31;Active
462408253755589928235;8180983487092662;American Express;06/33;Frozen
462408253755589928235;8138366404556170;American Express;04/34;Frozen
530680025352008893600;2202505082496779;Union Pay;10/32;Frozen
530680025352008893600;6315332472503675;Mastercard;01/28;Active
530680025352008893600;6262996621000321;МИР;10/25;Frozen
530680025379366310245;5001578169824680;Visa;07/28;Frozen
530680025379366310245;2204960638896006;Visa;08/31;Active
530680025379366310245;2708869555681427;American Express;10/29;Frozen
530680025379366310245;8130984729976093;Visa;11/32;Frozen
530680025379366310245;2363136564798808;Mastercard;07/33;Frozen
530680025363621587706;2204084333455024;Union Pay;12/25;Active
530680025363621587706;372527521626087;Union Pay;06/32;Active
530680025363621587706;2512229706616366;Union Pay;02/25;Active
123520296871883982329;6949930393922306;МИР;05/30;Active
123520296871883982329;344693633817140;American Express;11/25;Frozen
123520296886651261918;8136749921081289;МИР;07/34;Active
123520296886651261918;6281647208634902;Visa;03/31;Active
123520296886651261918;4401231856862352;American Express;01/27;Frozen
580681840183703673706;6343709081780347;Visa;05/30;Active
580681840183703673706;6638940106932688;American Express;04/28;Active
580681840183703673706;376567521988588;Maestro;12/33;Active
580681840183703673706;6665107626977892;American Express;02/27;Active
580681840183703673706;2717334694528384;Union Pay;12/31;Frozen
580681840120618186035;2246292362158290;Maestro;07/24;Active
580681840120618186035;2202841375429676;Visa;08/28;Frozen
580681840120618186035;6233382170827834;American Express;12/25;Active
580681840120618186035;6729627324548384;American Express;06/29;Active
580681840120618186035;6660725106151178;МИР;03/33;Active
580681840117426671605;5361144156976092;Mastercard;12/26;Active
502311850389314155279;2200288905272337;Union Pay;04/34;Active
502311850312667078524;6218408446041113;Union Pay;03/29;Frozen
502311850336854093537;5915590803651077;МИР;09/29;Active
502311850336854093537;4693839508394348;Maestro;10/33;Frozen
502311850375325662671;2203048057628877;МИР;07/25;Active
502311850375325662671;2201715444281147;Visa;09/29;Active
502311850375325662671;346445314703901;American Express;08/24;Frozen
502311850375325662671;376216110214549;Mastercard;03/32;Frozen
502311850382591013387;2622487315820681;Visa;05/30;Frozen
502311850382591013387;4050537276019900;МИР;12/29;Active
502311850382591013387;5030043671876707;Mastercard;04/26;Frozen
502311850382591013387;5717073473874808;American Express;11/33;Active
502311850328202831376;345721904422487;МИР;11/27;Frozen
528622864258410967212;2200131585661108;Mastercard;10/28;Frozen
528622864258410967212;6268057930697887;Maestro;06/34;Frozen
528622864258410967212;6651926137298118;Maestro;05/25;Frozen
528622864258410967212;4699771973544459;Visa;01/34;Frozen
528622864279781875032;5665344929456025;American Express;12/29;Frozen
528622864279781875032;8154974674503332;American Express;11/30;Frozen
528622864279781875032;4447825647497729;МИР;12/28;Frozen
528622864279781875032;5294835303824950;Maestro;12/29;Active
528622864225164200673;347134572840717;Visa;04/28;Active
528622864225164200673;8184883818521205;Visa;11/30;Frozen
528622864225164200673;6295100605463735;Maestro;11/30;Active
528622864225164200673;5749186784273056;Maestro;05/28;Frozen
528622864225164200673;4187817937819252;Mastercard;07/24;Active
528622864217226327833;344266523662940;Visa;08/25;Frozen
528622864232366244967;4369318814957216;МИР;02/31;Active
528622864256148342234;4206106347881558;МИР;04/29;Frozen
528622864256148342234;5004898877744468;Maestro;10/27;Active
528622864256148342234;2201137111629443;Visa;08/30;Frozen
528622864264149516964;8192812794121532;Maestro;03/33;Frozen
528622864264149516964;8189381902313576;Mastercard;03/27;Active
528622864264149516964;5968948095078035;Union Pay;08/32;Active
528622864264149516964;2221808986995160;Mastercard;02/29;Frozen
500708289716106498014;2246045947341017;Union Pay;02/33;Frozen
500708289716106498014;2720017785347187;American Express;01/31;Frozen
500708289763394182250;4979739358948448;Visa;07/33;Active
500708289763394182250;4944091167256924;Visa;04/33;Frozen
500708289763394182250;373079394279056;МИР;02/32;Active
500708289763394182250;340366847306606;МИР;08/28;Active
500708289718931921610;2203193596845341;МИР;08/30;Active
500708289718931921610;370912585214008;Union Pay;11/31;Frozen
500708289718931921610;4917367734824409;Maestro;02/34;Frozen
500708289718931921610;8127398409428553;Mastercard;11/29;Frozen
500708289718931921610;2201402392172087;Visa;08/27;Frozen
500708289715726812502;8167434132540470;Maestro;03/29;Active
500708289715726812502;4821874636555416;МИР;09/29;Active
447886252115590376824;2204904421321418;Union Pay;07/31;Active
447886252115590376824;4138449442073306;Maestro;11/28;Active
447886252175157783442;6700726074264854;Union Pay;03/26;Frozen
447886252175157783442;4525483884397882;Mastercard;05/29;Active
447886252175157783442;8199785839764099;American Express;08/27;Frozen
447886252175157783442;6560363051365667;American Express;11/28;Frozen
447886252175157783442;5013883461501408;American Express;05/32;Frozen
447886252130507836038;4397791202531346;МИР;07/32;Active
447886252130507836038;6271003300903864;Maestro;12/33;Active
447886252130507836038;6251339134911705;American Express;08/33;Frozen
447886252130507836038;2202838164644176;American Express;02/32;Frozen
447886252184941328871;5642485534270042;МИР;06/31;Active
447886252157685525816;374713951557004;Visa;10/33;Frozen
447886252157685525816;344620379308836;Mastercard;09/27;Frozen
447886252157685525816;370977156039167;Mastercard;01/26;Frozen
447886252172351907173;372254751284699;Union Pay;06/32;Frozen
447886252172351907173;346206916739150;МИР;03/25;Active
447886252146754654391;8182956789521347;Mastercard;12/32;Frozen
447886252146754654391;371218982829250;Visa;09/24;Active
447886252146754654391;378882997508820;МИР;08/25;Frozen
683880914834310075594;2320940634191395;Mastercard;02/27;Active
683880914834310075594;6853420730880742;American Express;02/27;Frozen
683880914834310075594;2202515700165516;American Express;08/25;Active
683880914866137948162;2204337985475348;МИР;07/29;Active
683880914834572689852;2703096969793466;Visa;05/27;Active
683880914834572689852;342013849532098;Maestro;08/28;Frozen
683880914834572689852;4472236437029433;Union Pay;05/32;Active
683880914834572689852;2378580083851957;МИР;09/26;Frozen
683880914834572689852;4887874988263792;Visa;12/24;Active
683880914845463703692;6153016135983870;Visa;04/25;Frozen
680558287824769700400;5393814603780097;American Express;03/30;Active
964310112813865765617;6261806094118289;Visa;05/30;Frozen
964310112813865765617;373249883695365;American Express;12/27;Frozen
964310112813708067669;5269234612963397;Union Pay;02/30;Frozen
964310112813708067669;4212539286301232;Maestro;02/28;Active
964310112858661081859;6981228389765659;Mastercard;03/28;Active
964310112858661081859;8163692921922282;Union Pay;09/25;Active
964310112858661081859;8136397581557493;American Express;06/27;Active
964310112859802444945;6260175297350599;American Express;08/33;Active
964310112859802444945;4626550527465108;Mastercard;09/25;Active
964310112859802444945;6758201134488985;Visa;10/32;Active
481990040250169797822;8164975651099192;Union Pay;03/26;Active
481990040250169797822;6832892753065003;Union Pay;05/32;Active
481990040250169797822;4582259206040495;Visa;06/32;Active
481990040250169797822;5938241317212633;Visa;03/34;Active
481990040240955247529;4408109051884608;МИР;02/31;Active
481990040262830344880;2201757914673502;Maestro;01/34;Frozen
481990040262830344880;4499079904523747;Visa;11/28;Frozen
481990040262830344880;378127917397395;Maestro;04/27;Frozen
